video_path,label
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\882_952.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\883_013.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\885_802.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\889_045.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\891_876.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\892_112.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\896_128.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\897_969.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\903_792.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\904_046.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\917_924.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\919_015.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\920_811.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\924_917.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\929_962.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\938_987.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\942_943.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\943_942.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\944_032.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\945_044.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\946_049.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\947_951.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\948_965.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\951_947.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\952_882.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\953_974.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\957_959.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\959_957.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\960_999.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\962_929.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\965_948.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\966_988.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\969_897.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\971_564.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\974_953.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\980_992.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\981_985.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\982_004.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\985_981.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\986_994.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\987_938.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\988_966.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\989_993.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\990_008.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\992_980.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\993_989.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\994_986.mp4,1
FaceForensics\manipulated_sequences\Deepfakes\c23\videos\999_960.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\004_982.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\008_990.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\009_027.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\013_883.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\015_919.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\027_009.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\032_944.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\033_097.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\035_036.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\036_035.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\044_945.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\045_889.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\046_904.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\049_946.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\054_071.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\055_147.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\060_088.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\062_066.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\066_062.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\071_054.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\081_087.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\082_103.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\083_213.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\085_124.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\087_081.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\088_060.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\092_098.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\096_101.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\097_033.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\098_092.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\101_096.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\102_114.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\103_082.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\106_198.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\107_109.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\109_107.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\112_892.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\114_102.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\122_144.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\124_085.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\128_896.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\130_139.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\134_192.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\139_130.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\144_122.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\145_299.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\147_055.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\150_153.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\153_150.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\159_175.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\168_222.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\175_159.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\178_598.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\183_253.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\189_200.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\192_134.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\198_106.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\200_189.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\206_221.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\210_241.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\213_083.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\221_206.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\222_168.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\228_289.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\229_247.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\241_210.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\246_258.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\247_229.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\249_280.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\251_375.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\252_266.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\253_183.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\254_261.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\257_420.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\258_246.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\261_254.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\262_301.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\263_284.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\264_271.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\265_475.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\266_252.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\271_264.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\272_396.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\280_249.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\284_263.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\288_321.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\289_228.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\292_294.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\294_292.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\299_145.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\301_262.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\308_388.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\321_288.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\324_356.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\333_377.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\337_522.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\339_392.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\342_416.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\356_324.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\360_437.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\361_448.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\375_251.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\376_381.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\377_333.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\381_376.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\388_308.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\389_480.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\392_339.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\396_272.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\397_602.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\399_488.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\410_411.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\411_410.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\416_342.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\420_257.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\425_485.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\430_459.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\434_438.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\435_456.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\437_360.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\438_434.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\439_441.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\441_439.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\446_667.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\448_361.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\452_550.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\456_435.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\459_430.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\465_482.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\468_470.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\469_481.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\470_468.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\475_265.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\478_506.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\479_706.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\480_389.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\481_469.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\482_465.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\485_425.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\488_399.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\490_534.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\506_478.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\516_555.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\520_542.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\522_337.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\529_633.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\534_490.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\536_540.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\540_536.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\542_520.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\543_559.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\545_553.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\550_452.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\553_545.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\554_572.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\555_516.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\556_588.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\558_583.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\559_543.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\564_971.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\565_589.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\568_628.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\572_554.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\583_558.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\584_823.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\585_599.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\588_556.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\589_565.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\596_609.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\598_178.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\599_585.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\602_397.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\607_683.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\609_596.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\611_760.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\613_685.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\614_616.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\615_687.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\616_614.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\623_630.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\628_568.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\630_623.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\633_529.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\635_642.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\638_640.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\640_638.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\642_635.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\644_657.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\645_688.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\648_654.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\649_816.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\651_835.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\654_648.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\656_666.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\657_644.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\661_670.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\664_668.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\665_679.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\666_656.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\667_446.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\668_664.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\670_661.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\671_677.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\672_720.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\673_728.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\677_671.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\679_665.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\683_607.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\685_613.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\687_615.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\688_645.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\693_698.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\698_693.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\706_479.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\712_716.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\716_712.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\719_737.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\720_672.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\728_673.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\731_741.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\737_719.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\741_731.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\760_611.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\771_849.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\778_798.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\779_794.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\786_819.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\792_903.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\794_779.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\798_778.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\802_885.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\811_920.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\812_821.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\816_649.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\817_827.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\819_786.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\821_812.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\823_584.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\827_817.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\828_830.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\830_828.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\834_852.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\835_651.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\839_864.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\849_771.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\852_834.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\853_863.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\863_853.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\864_839.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\866_878.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\876_891.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\878_866.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\882_952.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\883_013.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\885_802.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\889_045.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\891_876.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\892_112.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\896_128.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\897_969.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\903_792.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\904_046.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\917_924.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\919_015.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\920_811.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\924_917.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\929_962.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\938_987.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\942_943.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\943_942.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\944_032.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\945_044.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\946_049.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\947_951.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\948_965.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\951_947.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\952_882.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\953_974.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\957_959.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\959_957.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\960_999.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\962_929.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\965_948.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\966_988.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\969_897.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\971_564.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\974_953.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\980_992.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\981_985.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\982_004.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\985_981.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\986_994.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\987_938.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\988_966.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\989_993.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\990_008.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\992_980.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\993_989.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\994_986.mp4,1
FaceForensics\manipulated_sequences\FaceSwap\c23\videos\999_960.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\004_982.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\008_990.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\009_027.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\013_883.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\015_919.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\027_009.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\032_944.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\033_097.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\035_036.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\036_035.mp4,1
FaceForensics\manipulated_sequences\Face2Face\c23\videos\044_945.mp4,1
